trade_date,close,open,high,low,vol,pct_chg
20121015,2294.86,2306.01,2307.88,2278.46,28650.0,-0.0042
20121016,2298.16,2293.24,2315.45,2287.59,32060.000000000004,0.0014000000000000002
20121017,2300.80,2307.36,2312.17,2280.82,33350.0,0.0011
20121018,2336.08,2307.49,2341.12,2305.88,50620.0,0.015300000000000001
20121019,2332.47,2335.11,2342.53,2328.73,35930.0,-0.0015
20121022,2341.59,2320.47,2347.89,2315.89,34370.0,0.0039000000000000003
20121023,2312.08,2340.89,2344.04,2309.25,37220.0,-0.0126
20121024,2307.78,2303.40,2321.43,2302.17,37540.0,-0.0019
20121025,2291.24,2306.73,2322.92,2288.60,44350.0,-0.0072
20121026,2247.91,2291.31,2293.18,2237.06,40900.0,-0.0189
20121029,2235.85,2241.80,2248.14,2227.65,27580.0,-0.0054
20121030,2239.88,2236.32,2257.95,2231.78,34080.0,0.0018
20121031,2254.82,2241.43,2256.09,2233.68,37170.0,0.0067
20121101,2297.88,2256.61,2305.63,2256.41,50760.0,0.0191
20121102,2306.77,2297.90,2309.67,2284.72,39830.0,0.0039000000000000003
20121105,2301.88,2302.74,2318.23,2290.14,39510.0,-0.0021
20121106,2292.21,2301.98,2304.05,2260.51,39280.0,-0.0042
20121107,2287.51,2288.76,2300.89,2277.02,33070.0,-0.0021
20121108,2245.41,2269.58,2275.40,2245.40,35430.0,-0.0184
20121109,2240.92,2241.76,2252.20,2235.23,30510.0,-0.002
20121112,2251.85,2242.96,2254.70,2232.74,34720.0,0.0049
20121113,2212.44,2250.84,2250.84,2208.72,34080.0,-0.0175
20121114,2223.11,2213.09,2225.12,2206.00,26760.0,0.0048
20121115,2193.62,2210.75,2220.99,2193.52,28320.0,-0.013300000000000001
20121116,2177.24,2189.51,2191.61,2162.98,30250.0,-0.0075
20121119,2174.99,2175.18,2176.49,2149.54,26980.0,-0.001
20121120,2164.88,2180.20,2184.33,2163.53,23950.0,-0.0046
20121121,2194.90,2165.41,2195.46,2151.38,30510.0,0.0139
20121122,2177.55,2181.18,2185.58,2169.66,22910.0,-0.0079
20121123,2192.68,2184.41,2202.47,2179.73,28670.0,0.0069
20121126,2175.60,2187.24,2191.36,2172.10,24740.0,-0.0078000000000000005
20121127,2150.64,2168.59,2173.46,2150.22,31950.0,-0.0115
20121128,2129.16,2142.50,2144.80,2126.03,30010.0,-0.01
20121129,2115.68,2128.80,2140.88,2114.48,29670.0,-0.0063
20121130,2139.66,2114.24,2142.86,2109.96,36410.0,0.0113
20121203,2108.85,2136.70,2152.61,2108.15,40190.0,-0.0144
20121204,2131.47,2104.93,2135.66,2102.14,36230.0,0.010700000000000001
20121205,2207.88,2128.39,2219.09,2126.79,82490.0,0.0358
20121206,2203.60,2205.61,2216.98,2191.23,48580.0,-0.0019
20121207,2246.76,2203.89,2250.53,2198.11,76170.0,0.0196
20121210,2271.05,2254.91,2276.28,2250.44,73380.0,0.0108
20121211,2258.50,2263.21,2274.99,2254.30,51470.0,-0.0055000000000000005
20121212,2267.77,2257.73,2273.21,2247.95,45010.0,0.0040999999999999995
20121213,2242.64,2260.60,2266.72,2242.56,41940.0,-0.0111
20121214,2355.86,2245.64,2357.11,2245.64,110890.0,0.050499999999999996
20121217,2366.70,2359.20,2380.00,2358.66,94090.0,0.0046
20121218,2368.12,2361.09,2398.63,2347.08,85790.0,0.0006
20121219,2371.11,2362.80,2387.14,2358.03,63290.0,0.0013
20121220,2384.82,2361.32,2391.92,2346.55,65660.0,0.0058
20121221,2372.00,2386.38,2414.22,2365.03,68710.0,-0.0054
20121224,2381.22,2368.01,2396.72,2367.04,53090.0,0.0039000000000000003
20121225,2448.39,2373.88,2459.30,2365.41,95500.0,0.0282
20121226,2457.62,2445.99,2458.01,2441.64,71590.0,0.0038
20121227,2444.59,2464.78,2479.79,2443.68,73260.0,-0.0053
20121228,2480.05,2448.08,2481.59,2444.38,67170.0,0.014499999999999999
20121231,2522.95,2485.56,2522.95,2485.56,82000.0,0.0173
20130104,2524.41,2551.81,2558.53,2498.89,97990.0,0.0006
20130107,2535.99,2518.05,2545.97,2511.60,75170.0,0.0046
20130108,2525.33,2534.65,2540.51,2502.49,71840.0,-0.0042
20130109,2526.13,2518.10,2534.24,2504.30,70230.0,0.0003
20130110,2530.57,2525.59,2553.35,2513.73,71090.0,0.0018
20130111,2483.23,2533.49,2539.79,2473.70,74240.0,-0.0187
20130114,2577.72,2474.18,2583.62,2474.00,93550.0,0.0381
20130115,2595.86,2579.13,2605.41,2576.92,98620.0,0.006999999999999999
20130116,2577.09,2591.36,2600.09,2540.52,93540.0,-0.0072
20130117,2552.76,2570.71,2575.06,2539.67,69920.0,-0.009399999999999999
20130118,2595.44,2568.69,2607.45,2553.45,77940.0,0.0167
20130121,2610.90,2605.65,2611.20,2582.65,84130.0,0.006
20130122,2596.90,2610.39,2620.03,2578.18,105770.0,-0.0054
20130123,2607.46,2588.20,2611.41,2576.36,75740.0,0.0040999999999999995
20130124,2582.76,2606.43,2663.40,2564.21,111280.0,-0.0095
20130125,2571.67,2580.88,2591.51,2567.11,58490.0,-0.0043
20130128,2651.86,2577.27,2651.97,2577.27,91280.0,0.031200000000000002
20130129,2675.87,2655.38,2685.53,2646.15,101040.0,0.0091
20130130,2688.71,2678.43,2689.68,2662.06,99880.0,0.0048
20130131,2686.88,2690.95,2696.88,2671.33,96740.0,-0.0007000000000000001
20130201,2743.32,2677.19,2744.32,2671.27,103880.0,0.021
20130204,2748.03,2753.69,2768.50,2731.08,127940.0,0.0017000000000000001
20130205,2771.68,2727.93,2779.95,2725.36,116130.0,0.0086
20130206,2775.84,2771.91,2787.46,2765.74,82780.0,0.0015
20130207,2759.87,2771.53,2775.97,2722.87,89980.0,-0.0058
20130208,2771.72,2755.65,2791.30,2747.95,77430.0,0.0043
20130216,2771.72,2755.65,2791.30,2747.95,77430.0,0.0
20130217,2771.72,2755.65,2791.30,2747.95,77430.0,0.0
20130218,2737.47,2784.07,2787.74,2731.51,76440.0,-0.0124
20130219,2685.61,2735.05,2740.74,2674.34,80630.0,-0.0189
20130220,2702.64,2686.09,2703.10,2665.23,70020.0,0.0063
20130221,2610.55,2675.74,2675.74,2584.76,100660.0,-0.0341
20130222,2596.60,2607.65,2618.48,2591.15,60210.0,-0.0053
20130225,2604.96,2607.15,2628.70,2590.79,53160.0,0.0032
20130226,2567.59,2587.38,2631.09,2564.67,80000.0,-0.0143
20130227,2594.68,2576.05,2615.25,2569.38,63230.0,0.0106
20130228,2673.33,2611.94,2673.71,2594.00,86920.0,0.030299999999999997
20130301,2668.84,2671.84,2680.85,2626.99,73340.0,-0.0017000000000000001
20130304,2545.72,2619.42,2619.57,2528.69,110620.0,-0.0461
20130305,2622.81,2547.89,2623.17,2541.77,89660.0,0.030299999999999997
20130306,2650.20,2634.87,2658.14,2620.43,95830.0,0.0104
20130307,2619.48,2639.78,2658.97,2592.87,94080.0,-0.0116
20130308,2606.93,2622.68,2632.62,2601.96,59430.0,-0.0048
20130311,2592.37,2600.28,2611.65,2574.17,50950.0,-0.005600000000000001
20130312,2555.61,2590.39,2619.51,2530.25,71940.0,-0.014199999999999999
20130313,2527.49,2551.73,2556.77,2515.06,56430.0,-0.011000000000000001
20130314,2534.27,2517.74,2546.70,2514.46,47610.0,0.0027
20130315,2539.87,2533.72,2600.09,2504.46,81370.0,0.0022
20130318,2502.49,2526.08,2544.62,2499.83,59810.0,-0.0147
20130319,2525.10,2507.40,2532.07,2491.85,54540.0,0.009000000000000001
20130320,2610.17,2526.97,2610.17,2526.83,90700.0,0.0337
20130321,2614.99,2611.58,2626.54,2598.51,69550.0,0.0018
20130322,2618.31,2612.26,2625.53,2603.34,55650.0,0.0013
20130325,2613.10,2628.41,2641.61,2607.61,56260.0,-0.002
20130326,2575.05,2601.96,2607.36,2554.97,63960.0,-0.0146
20130327,2583.53,2575.73,2611.94,2566.34,56910.0,0.0033
20130328,2499.30,2535.99,2535.99,2495.08,87580.0,-0.0326
20130329,2495.08,2502.78,2509.11,2482.49,52400.0,-0.0017000000000000001
20130401,2493.19,2486.43,2507.82,2483.73,47350.0,-0.0008
20130402,2486.39,2495.84,2524.46,2475.00,55680.0,-0.0027
20130403,2483.55,2493.88,2507.14,2474.93,45560.0,-0.0011
20130408,2472.30,2443.24,2473.31,2429.50,53300.0,-0.0045000000000000005
20130409,2489.43,2477.29,2505.29,2477.29,52390.0,0.0069
20130410,2485.31,2487.98,2495.57,2466.19,47510.0,-0.0017000000000000001
20130411,2477.88,2502.50,2508.59,2476.40,42990.0,-0.003
20130412,2462.11,2476.32,2489.12,2460.18,39920.0,-0.0064
20130415,2436.82,2453.97,2461.67,2430.15,46540.0,-0.0103
20130416,2459.59,2419.51,2461.05,2416.62,55280.0,0.009300000000000001
20130417,2458.47,2457.88,2465.20,2437.34,44690.0,-0.0005
20130418,2464.85,2440.71,2478.41,2434.73,42860.0,0.0026
20130419,2533.83,2469.95,2542.45,2469.32,75520.0,0.027999999999999997
20130422,2530.67,2525.11,2539.05,2518.26,62510.0,-0.0012
20130423,2449.47,2532.20,2532.20,2448.20,60650.0,-0.0321
20130424,2495.58,2452.78,2511.20,2446.59,63050.0,0.018799999999999997
20130425,2467.88,2486.86,2505.48,2456.57,60560.0,-0.0111
20130426,2447.31,2477.72,2488.59,2439.80,47120.0,-0.0083
20130502,2449.64,2434.60,2453.75,2423.08,47020.0,0.001
20130503,2492.91,2457.54,2521.12,2457.54,62330.0,0.0177
20130506,2525.98,2502.98,2533.86,2500.45,60420.0,0.013300000000000001
20130507,2529.94,2519.36,2539.30,2507.76,54490.0,0.0016
20130508,2542.80,2542.27,2562.01,2531.25,59550.0,0.0051
20130509,2527.79,2542.37,2543.30,2507.79,60240.0,-0.0059
20130510,2540.84,2519.52,2546.97,2515.16,48820.0,0.0052
20130513,2530.77,2542.41,2547.60,2516.73,54090.0,-0.004
20130514,2493.34,2526.00,2526.14,2479.87,54880.0,-0.0148
20130515,2506.93,2493.97,2507.43,2491.93,44190.0,0.0055000000000000005
20130516,2552.71,2501.12,2553.06,2487.76,70800.0,0.0183
20130517,2592.05,2550.45,2598.71,2547.78,81850.0,0.0154
20130520,2609.61,2597.15,2627.62,2590.05,86340.0,0.0068000000000000005
20130521,2614.85,2607.39,2617.40,2594.25,71510.0,0.002
20130522,2618.03,2613.41,2630.07,2603.75,74190.0,0.0012
20130523,2582.85,2604.93,2624.08,2579.35,84830.0,-0.0134
20130524,2597.23,2591.42,2608.35,2572.88,60740.0,0.005600000000000001
20130527,2599.59,2593.52,2611.97,2589.74,64200.0,0.0009
20130528,2644.36,2600.63,2644.36,2585.90,84200.0,0.0172
20130529,2642.56,2648.93,2661.23,2640.88,79280.0,-0.0007000000000000001
20130530,2634.32,2633.95,2647.44,2623.58,70150.0,-0.0031
20130531,2606.43,2638.71,2645.57,2604.75,62530.0,-0.0106
20130603,2602.62,2605.97,2625.94,2596.05,59770.0,-0.0015
20130604,2565.67,2600.50,2600.50,2556.06,66320.0,-0.014199999999999999
20130605,2560.54,2565.33,2570.03,2545.19,45640.0,-0.002
20130606,2527.84,2552.82,2557.68,2525.31,52500.0,-0.0128
20130607,2484.16,2526.91,2538.89,2475.69,61030.0,-0.0173
20130613,2399.94,2448.72,2448.72,2375.20,69730.0,-0.0339
20130614,2416.77,2404.42,2420.36,2396.49,55970.0,0.006999999999999999
20130617,2403.84,2422.76,2427.53,2394.39,50400.0,-0.0054
20130618,2418.74,2413.09,2424.20,2393.32,48630.0,0.0062
20130619,2400.76,2408.28,2408.28,2366.35,54350.0,-0.0074
20130620,2321.47,2386.10,2386.10,2320.23,55200.0,-0.033
20130621,2317.39,2283.15,2332.84,2269.57,58710.0,-0.0018
20130624,2171.21,2308.07,2308.07,2164.32,86600.0,-0.06309999999999999
20130625,2165.42,2146.05,2169.21,2023.17,107560.0,-0.0027
20130626,2168.30,2170.33,2181.02,2131.86,79260.0,0.0013
20130627,2160.74,2172.85,2200.21,2153.18,75410.0,-0.0034999999999999996
20130628,2200.64,2149.03,2227.46,2139.37,79450.0,0.018500000000000003
20130701,2213.32,2187.09,2213.97,2166.35,57730.0,0.0058
20130702,2221.98,2211.80,2226.11,2191.80,61840.0,0.0039000000000000003
20130703,2203.83,2211.04,2211.04,2169.14,65840.0,-0.008199999999999999
20130704,2221.98,2187.18,2245.91,2176.08,72580.0,0.008199999999999999
20130705,2226.85,2227.35,2252.03,2225.05,61820.0,0.0022
20130708,2163.62,2194.42,2205.21,2162.19,54780.0,-0.028399999999999998
20130709,2162.67,2160.70,2174.79,2149.79,41490.0,-0.0004
20130710,2224.07,2163.10,2224.14,2157.47,61150.0,0.028399999999999998
20130711,2326.69,2232.16,2351.22,2232.16,125790.0,0.0461
20130712,2275.37,2319.02,2331.99,2274.07,89730.0,-0.022099999999999998
20130715,2307.30,2289.76,2336.04,2274.67,74760.0,0.013999999999999999
20130716,2317.85,2300.83,2317.85,2281.94,65620.0,0.0046
20130717,2282.84,2311.44,2326.93,2281.61,67660.0,-0.0151
20130718,2245.33,2272.95,2282.43,2241.93,57140.0,-0.016399999999999998
20130719,2190.48,2248.13,2257.92,2188.75,70540.0,-0.024399999999999998
20130722,2202.19,2170.09,2203.06,2159.81,53280.0,0.0053
20130723,2265.84,2211.59,2276.74,2206.76,74810.0,0.028900000000000002
20130724,2249.15,2253.38,2265.58,2217.19,69590.0,-0.0074
20130725,2237.68,2255.22,2268.84,2227.85,65770.0,-0.0051
20130726,2224.01,2226.43,2238.42,2209.81,48940.0,-0.0060999999999999995
20130729,2175.97,2205.08,2205.08,2169.02,54600.0,-0.0216
20130730,2189.39,2184.01,2221.59,2162.98,55190.0,0.0062
